ho_number,sim_time_sec,ue_id,from_cell,to_cell,event,executed_ok,trigger_type,serving_SINR_dB,target_SINR_dB,f_gamma_Eq5,serving_NUEs,target_NUEs,PRBs_per_UE_serving,PRBs_per_UE_target,TOTAL_PRB,f_PRB_Eq6,RRU_PrbUsedDl_serving_pct,RRU_PrbUsedDl_target_pct,PRB_source,RSRP_serving_dBm,RSRP_target_dBm,RSRPpilot_serving,RSRPpilot_target,Omega_gamma_Eq2,Omega_PRB_Eq3,fWF_Eq1,delta_HOM_Eq8,delta_HOM_case,Algo1_threshold,Algo1_HO_decision,NCL_target_load_pct,NCL_gate_result,serving_cell_load_pct,load_balance_result,load_diff_ues,latency_sec,ho_success,data_source
231,1777359071,8,2,4,COMMAND_SENT,0,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
232,1777359071,8,2,4,LB_COMMAND_SENT,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
233,1777359085,8,2,4,COMPLETED,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,14.00,1,REAL_from_getTargetCellID
234,1777359133,5,2,4,COMMAND_SENT,0,SINR,18.0000,17.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-12.0000,-13.0000,0.5889,0.4678,0.2645,0.2560,-0.4274,-4.2740,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.6851,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
235,1777359145,5,2,4,COMPLETED,1,SINR,18.0000,17.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-12.0000,-13.0000,0.5889,0.4678,0.2645,0.2560,-0.4274,-4.2740,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.6851,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,12.00,1,REAL_from_getTargetCellID
236,1777359145,8,4,2,COMMAND_SENT,0,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
237,1777359145,8,4,2,LB_COMMAND_SENT,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
238,1777359159,8,4,2,COMPLETED,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,14.00,1,REAL_from_getTargetCellID
239,1777359159,13,2,3,COMMAND_SENT,0,SINR,11.0000,23.0000,0.4000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-19.0000,-7.0000,0.1175,2.7934,0.2187,0.3037,-0.0101,-0.1012,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.0163,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
240,1777359173,13,2,3,COMPLETED,1,SINR,11.0000,23.0000,0.4000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-19.0000,-7.0000,0.1175,2.7934,0.2187,0.3037,-0.0101,-0.1012,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.0163,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,14.00,1,REAL_from_getTargetCellID
241,1777359203,5,4,3,COMMAND_SENT,0,SINR,6.0000,24.0000,0.6000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-6.0000,0.0372,2.3444,0.1222,0.3055,-0.4262,-4.2625,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.2253,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
242,1777359216,5,4,3,COMPLETED,1,SINR,6.0000,24.0000,0.6000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-6.0000,0.0372,2.3444,0.1222,0.3055,-0.4262,-4.2625,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.2253,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
243,1777359217,1,3,2,COMMAND_SENT,0,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
244,1777359217,1,3,2,LB_COMMAND_SENT,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
245,1777359230,1,3,2,COMPLETED,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
246,1777359233,13,3,8,COMMAND_SENT,0,SINR,12.0000,15.0000,0.1000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,-15.0000,0.1479,0.2951,0.2803,0.3115,-0.0986,-0.9864,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.8384,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
247,1777359244,13,3,8,COMPLETED,1,SINR,12.0000,15.0000,0.1000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,-15.0000,0.1479,0.2951,0.2803,0.3115,-0.0986,-0.9864,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.8384,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,11.00,1,REAL_from_getTargetCellID
248,1777359245,7,8,3,COMMAND_SENT,0,LB,25.0000,19.0000,-0.2000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-5.0000,-11.0000,2.9515,1.1121,0.3057,0.2123,-0.4555,-4.5552,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.6037,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
249,1777359245,7,8,3,LB_COMMAND_SENT,1,LB,25.0000,19.0000,-0.2000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-5.0000,-11.0000,2.9515,1.1121,0.3057,0.2123,-0.4555,-4.5552,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.6037,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
250,1777359259,7,8,3,COMPLETED,1,LB,25.0000,19.0000,-0.2000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-5.0000,-11.0000,2.9515,1.1121,0.3057,0.2123,-0.4555,-4.5552,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.6037,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,14.00,1,REAL_from_getTargetCellID
251,1777359275,5,3,2,COMMAND_SENT,0,SINR,12.0000,30.0000,0.6000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,0.0000,0.1479,9.3333,0.1222,0.3055,-0.4262,-4.2625,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1146,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
252,1777359287,5,3,2,COMPLETED,1,SINR,12.0000,30.0000,0.6000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,0.0000,0.1479,9.3333,0.1222,0.3055,-0.4262,-4.2625,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1146,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,12.00,1,REAL_from_getTargetCellID
253,1777359289,1,2,3,COMMAND_SENT,0,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
254,1777359289,1,2,3,LB_COMMAND_SENT,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
255,1777359302,1,2,3,COMPLETED,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
256,1777359307,7,3,2,COMMAND_SENT,0,LB,7.0000,40.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-23.0000,10.0000,0.0468,93.3333,0.0034,0.3446,-0.5779,-5.7787,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.7319,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
257,1777359316,7,3,2,COMPLETED,1,SINR,7.0000,40.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-23.0000,10.0000,0.0468,93.3333,0.0034,0.3446,-0.5779,-5.7787,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.7319,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,9.00,1,REAL_from_getTargetCellID
258,1777359317,8,2,4,COMMAND_SENT,0,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
259,1777359317,8,2,4,LB_COMMAND_SENT,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
260,1777359331,8,2,4,COMPLETED,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,14.00,1,REAL_from_getTargetCellID
261,1777359347,13,8,2,COMMAND_SENT,0,SINR,14.0000,23.0000,0.3000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-16.0000,-7.0000,0.2344,1.8622,0.2325,0.3322,-0.0653,-0.6533,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.4188,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
262,1777359359,13,8,2,COMPLETED,1,SINR,14.0000,23.0000,0.3000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-16.0000,-7.0000,0.2344,1.8622,0.2325,0.3322,-0.0653,-0.6533,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.4188,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,12.00,1,REAL_from_getTargetCellID
263,1777359359,5,2,3,COMMAND_SENT,0,SINR,12.0000,30.0000,0.6000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,0.0000,0.1479,9.3333,0.1222,0.3055,-0.4262,-4.2625,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1146,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
264,1777359359,5,2,3,LB_COMMAND_SENT,1,LB,12.0000,30.0000,0.6000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,0.0000,0.1479,9.3333,0.1222,0.3055,-0.4262,-4.2625,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1146,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
265,1777359375,5,2,3,COMPLETED,1,LB,12.0000,30.0000,0.6000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,0.0000,0.1479,9.3333,0.1222,0.3055,-0.4262,-4.2625,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1146,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,16.00,1,REAL_from_getTargetCellID
266,1777359423,13,2,3,COMMAND_SENT,0,SINR,23.0000,24.0000,0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-7.0000,-6.0000,1.8622,2.3444,0.2950,0.3052,-0.1143,-1.1426,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.7196,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
267,1777359434,13,2,3,COMPLETED,1,SINR,23.0000,24.0000,0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-7.0000,-6.0000,1.8622,2.3444,0.2950,0.3052,-0.1143,-1.1426,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.7196,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,11.00,1,REAL_from_getTargetCellID
268,1777359435,1,3,2,COMMAND_SENT,0,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
269,1777359435,1,3,2,LB_COMMAND_SENT,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
270,1777359448,1,3,2,COMPLETED,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
271,1777359481,13,3,8,COMMAND_SENT,0,SINR,12.0000,13.0000,0.0333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-18.0000,-17.0000,0.1479,0.2793,0.3108,0.2679,-0.0757,-0.7573,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.6094,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
272,1777359491,13,3,8,COMPLETED,1,SINR,12.0000,13.0000,0.0333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-18.0000,-17.0000,0.1479,0.2793,0.3108,0.2679,-0.0757,-0.7573,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.6094,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,10.00,1,REAL_from_getTargetCellID
273,1777359607,13,8,2,COMMAND_SENT,0,SINR,12.0000,24.0000,0.4000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,-6.0000,0.1479,2.3444,0.2062,0.3436,-0.0573,-0.5726,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.4247,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
274,1777359619,13,8,2,COMPLETED,1,SINR,12.0000,24.0000,0.4000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,-6.0000,0.1479,2.3444,0.2062,0.3436,-0.0573,-0.5726,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.4247,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,12.00,1,REAL_from_getTargetCellID
275,1777359619,1,2,3,COMMAND_SENT,0,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
276,1777359619,1,2,3,LB_COMMAND_SENT,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
277,1777359634,1,2,3,COMPLETED,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,15.00,1,REAL_from_getTargetCellID
278,1777359681,13,2,3,COMMAND_SENT,0,SINR,13.0000,25.0000,0.4000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-17.0000,-5.0000,0.1862,2.9515,0.2062,0.3436,-0.0573,-0.5726,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.3864,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
279,1777359692,13,2,3,COMPLETED,1,SINR,13.0000,25.0000,0.4000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-17.0000,-5.0000,0.1862,2.9515,0.2062,0.3436,-0.0573,-0.5726,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.3864,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,11.00,1,REAL_from_getTargetCellID
280,1777359693,1,3,2,COMMAND_SENT,0,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
281,1777359693,1,3,2,LB_COMMAND_SENT,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
282,1777359708,1,3,2,COMPLETED,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,15.00,1,REAL_from_getTargetCellID
283,1777359878,5,3,8,COMMAND_SENT,0,LB,12.0000,17.0000,0.1667,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-18.0000,-13.0000,0.1479,0.7017,0.2354,0.2354,-0.3835,-3.8346,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.6867,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
284,1777359889,5,3,8,COMPLETED,1,SINR,12.0000,17.0000,0.1667,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-18.0000,-13.0000,0.1479,0.7017,0.2354,0.2354,-0.3835,-3.8346,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.6867,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,11.00,1,REAL_from_getTargetCellID
285,1777359936,5,8,2,COMMAND_SENT,0,SINR,6.0000,17.0000,0.3667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-13.0000,0.0372,0.4678,0.1806,0.2852,-0.4001,-4.0010,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9639,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
286,1777359949,5,8,2,COMPLETED,1,SINR,6.0000,17.0000,0.3667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-13.0000,0.0372,0.4678,0.1806,0.2852,-0.4001,-4.0010,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9639,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
