ho_number,sim_time_sec,ue_id,from_cell,to_cell,event,executed_ok,trigger_type,serving_SINR_dB,target_SINR_dB,f_gamma_Eq5,serving_NUEs,target_NUEs,PRBs_per_UE_serving,PRBs_per_UE_target,TOTAL_PRB,f_PRB_Eq6,RRU_PrbUsedDl_serving_pct,RRU_PrbUsedDl_target_pct,PRB_source,RSRP_serving_dBm,RSRP_target_dBm,RSRPpilot_serving,RSRPpilot_target,Omega_gamma_Eq2,Omega_PRB_Eq3,fWF_Eq1,delta_HOM_Eq8,delta_HOM_case,Algo1_threshold,Algo1_HO_decision,NCL_target_load_pct,NCL_gate_result,serving_cell_load_pct,load_balance_result,load_diff_ues,latency_sec,ho_success,data_source
742,1777177212,13,2,3,COMPLETED,1,SINR,16.0000,13.0000,-0.1000,9,3,3.11,9.33,28,0.2222,0.0,0.0,NUE_fallback,-14.0000,-17.0000,0.1239,0.1862,0.3450,0.2440,-0.1078,-1.0784,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.9546,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,45.0,LOAD_REDUCED__good_LB,6,14.00,1,REAL_from_getTargetCellID
743,1777177216,5,2,4,COMMAND_SENT,0,SINR,17.0000,7.0000,-0.3333,8,1,3.50,28.00,28,0.8750,0.0,0.0,NUE_fallback,-13.0000,-23.0000,0.1754,0.1403,0.4002,0.0375,-0.5914,-5.9141,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.7387,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,7,0.00,0,REAL_from_getTargetCellID
744,1777177226,5,2,4,COMPLETED,1,SINR,17.0000,7.0000,-0.3333,8,1,3.50,28.00,28,0.8750,0.0,0.0,NUE_fallback,-13.0000,-23.0000,0.1754,0.1403,0.4002,0.0375,-0.5914,-5.9141,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.7387,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,7,10.00,1,REAL_from_getTargetCellID
745,1777177226,19,3,4,COMMAND_SENT,0,SINR,15.0000,8.0000,-0.2333,4,1,7.00,28.00,28,0.7500,0.0,0.0,NUE_fallback,-15.0000,-22.0000,0.2214,0.1767,0.4664,0.0945,-0.1086,-1.0857,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.8644,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,3,0.00,0,REAL_from_getTargetCellID
746,1777177239,19,3,4,COMPLETED,1,SINR,15.0000,8.0000,-0.2333,4,1,7.00,28.00,28,0.7500,0.0,0.0,NUE_fallback,-15.0000,-22.0000,0.2214,0.1767,0.4664,0.0945,-0.1086,-1.0857,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.8644,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,3,13.00,1,REAL_from_getTargetCellID
747,1777177240,13,3,8,COMMAND_SENT,0,SINR,13.0000,8.0000,-0.1667,3,1,9.33,28.00,28,0.6667,0.0,0.0,NUE_fallback,-17.0000,-22.0000,0.1862,0.1767,0.4151,0.1186,-0.1348,-1.3482,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.1619,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,2,0.00,0,REAL_from_getTargetCellID
748,1777177253,13,3,8,COMPLETED,1,SINR,13.0000,8.0000,-0.1667,3,1,9.33,28.00,28,0.6667,0.0,0.0,NUE_fallback,-17.0000,-22.0000,0.1862,0.1767,0.4151,0.1186,-0.1348,-1.3482,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.1619,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,2,13.00,1,REAL_from_getTargetCellID
749,1777177254,6,2,6,COMMAND_SENT,0,SINR,21.0000,19.0000,-0.0667,7,2,4.00,14.00,28,0.3571,0.0,0.0,NUE_fallback,-9.0000,-11.0000,0.5036,1.1121,0.2941,0.1773,-0.4409,-4.4091,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9055,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,5,0.00,0,REAL_from_getTargetCellID
750,1777177267,6,2,6,COMPLETED,1,SINR,21.0000,19.0000,-0.0667,7,2,4.00,14.00,28,0.3571,0.0,0.0,NUE_fallback,-9.0000,-11.0000,0.5036,1.1121,0.2941,0.1773,-0.4409,-4.4091,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9055,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,5,13.00,1,REAL_from_getTargetCellID
751,1777177268,15,5,2,COMMAND_SENT,0,SINR,19.0000,23.0000,0.1333,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-11.0000,-7.0000,0.5560,0.9311,0.2360,0.2950,-0.3315,-3.3154,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.7593,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,0.00,0,REAL_from_getTargetCellID
752,1777177280,15,5,2,COMPLETED,1,SINR,19.0000,23.0000,0.1333,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-11.0000,-7.0000,0.5560,0.9311,0.2360,0.2950,-0.3315,-3.3154,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.7593,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,12.00,1,REAL_from_getTargetCellID
753,1777177280,5,4,3,COMMAND_SENT,0,SINR,7.0000,13.0000,0.2000,2,2,14.00,14.00,28,0.0000,0.0,0.0,NUE_fallback,-23.0000,-17.0000,0.0702,0.2793,0.2178,0.2723,-0.4016,-4.0161,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9459,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,10.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
754,1777177294,5,4,3,COMPLETED,1,SINR,7.0000,13.0000,0.2000,2,2,14.00,14.00,28,0.0000,0.0,0.0,NUE_fallback,-23.0000,-17.0000,0.0702,0.2793,0.2178,0.2723,-0.4016,-4.0161,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9459,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,10.0,EQUAL_LOAD__neutral,0,14.00,1,REAL_from_getTargetCellID
755,1777177294,19,4,3,COMMAND_SENT,0,SINR,8.0000,15.0000,0.2333,1,3,28.00,9.33,28,-0.6667,0.0,0.0,NUE_fallback,-22.0000,-15.0000,0.1767,0.2951,0.2133,0.4637,-0.3113,-3.1134,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9367,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-2,0.00,0,REAL_from_getTargetCellID
756,1777177308,19,4,3,COMPLETED,1,SINR,8.0000,15.0000,0.2333,1,3,28.00,9.33,28,-0.6667,0.0,0.0,NUE_fallback,-22.0000,-15.0000,0.1767,0.2951,0.2133,0.4637,-0.3113,-3.1134,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9367,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-2,14.00,1,REAL_from_getTargetCellID
757,1777177308,15,2,5,COMMAND_SENT,0,SINR,11.0000,32.0000,0.7000,7,3,4.00,9.33,28,0.1905,0.0,0.0,NUE_fallback,-19.0000,2.0000,0.0504,14.7923,0.1060,0.2859,-0.3103,-3.1025,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.0522,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,4,0.00,0,REAL_from_getTargetCellID
758,1777177321,15,2,5,COMPLETED,1,SINR,11.0000,32.0000,0.7000,7,3,4.00,9.33,28,0.1905,0.0,0.0,NUE_fallback,-19.0000,2.0000,0.0504,14.7923,0.1060,0.2859,-0.3103,-3.1025,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.0522,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,4,13.00,1,REAL_from_getTargetCellID
759,1777177324,4,2,6,COMMAND_SENT,0,SINR,23.0000,21.0000,-0.0667,6,3,4.67,9.33,28,0.1667,0.0,0.0,NUE_fallback,-7.0000,-9.0000,0.9311,1.1750,0.2781,0.2173,-0.4546,-4.5460,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.6148,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,30.0,LOAD_REDUCED__good_LB,3,0.00,0,REAL_from_getTargetCellID
760,1777177335,4,2,6,COMPLETED,1,SINR,23.0000,21.0000,-0.0667,6,3,4.67,9.33,28,0.1667,0.0,0.0,NUE_fallback,-7.0000,-9.0000,0.9311,1.1750,0.2781,0.2173,-0.4546,-4.5460,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.6148,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,30.0,LOAD_REDUCED__good_LB,3,11.00,1,REAL_from_getTargetCellID
761,1777177336,5,3,2,COMMAND_SENT,0,SINR,13.0000,29.0000,0.5333,4,5,7.00,5.60,28,-0.0500,0.0,0.0,NUE_fallback,-17.0000,-1.0000,0.1397,4.4482,0.1377,0.3098,-0.4244,-4.2444,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1048,HO_APPROVED__RSRPpilot_T_wins,25.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-1,0.00,0,REAL_from_getTargetCellID
762,1777177349,5,3,2,COMPLETED,1,SINR,13.0000,29.0000,0.5333,4,5,7.00,5.60,28,-0.0500,0.0,0.0,NUE_fallback,-17.0000,-1.0000,0.1397,4.4482,0.1377,0.3098,-0.4244,-4.2444,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1048,HO_APPROVED__RSRPpilot_T_wins,25.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-1,13.00,1,REAL_from_getTargetCellID
763,1777177350,6,6,2,COMMAND_SENT,0,SINR,8.0000,34.0000,0.8667,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-22.0000,4.0000,0.0442,11.7221,0.0426,0.3457,-0.5528,-5.5277,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.4835,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,0.00,0,REAL_from_getTargetCellID
764,1777177365,6,6,2,COMPLETED,1,SINR,8.0000,34.0000,0.8667,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-22.0000,4.0000,0.0442,11.7221,0.0426,0.3457,-0.5528,-5.5277,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.4835,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,15.00,1,REAL_from_getTargetCellID
765,1777177366,4,6,2,COMMAND_SENT,0,SINR,9.0000,36.0000,0.9000,3,7,9.33,4.00,28,-0.1905,0.0,0.0,NUE_fallback,-21.0000,6.0000,0.0741,15.9243,0.0310,0.3690,-0.6039,-6.0388,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9646,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,15.0,LOAD_INCREASED__SINR_driven,-4,0.00,0,REAL_from_getTargetCellID
766,1777177382,4,6,2,COMPLETED,1,SINR,9.0000,36.0000,0.9000,3,7,9.33,4.00,28,-0.1905,0.0,0.0,NUE_fallback,-21.0000,6.0000,0.0741,15.9243,0.0310,0.3690,-0.6039,-6.0388,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9646,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,15.0,LOAD_INCREASED__SINR_driven,-4,16.00,1,REAL_from_getTargetCellID
767,1777177382,5,2,3,COMMAND_SENT,0,SINR,16.0000,13.0000,-0.1000,8,3,3.50,9.33,28,0.2083,0.0,0.0,NUE_fallback,-14.0000,-17.0000,0.1393,0.1862,0.2922,0.2103,-0.4197,-4.1974,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0581,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,5,0.00,0,REAL_from_getTargetCellID
768,1777177397,5,2,3,COMPLETED,1,SINR,16.0000,13.0000,-0.1000,8,3,3.50,9.33,28,0.2083,0.0,0.0,NUE_fallback,-14.0000,-17.0000,0.1393,0.1862,0.2922,0.2103,-0.4197,-4.1974,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0581,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,5,15.00,1,REAL_from_getTargetCellID
769,1777177400,14,7,8,COMMAND_SENT,0,SINR,10.0000,18.0000,0.2667,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-20.0000,-12.0000,0.1400,1.7667,0.3393,0.2314,0.2371,2.3712,Case1_both_same_side_gth__DHOM=HOM_x_fWF,2.5112,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
770,1777177416,14,7,8,COMPLETED,1,SINR,10.0000,18.0000,0.2667,2,1,14.00,28.00,28,0.5000,0.0,0.0,NUE_fallback,-20.0000,-12.0000,0.1400,1.7667,0.3393,0.2314,0.2371,2.3712,Case1_both_same_side_gth__DHOM=HOM_x_fWF,2.5112,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,10.0,LOAD_REDUCED__good_LB,1,16.00,1,REAL_from_getTargetCellID
771,1777177416,13,8,3,COMMAND_SENT,0,SINR,7.0000,25.0000,0.6000,1,4,28.00,7.00,28,-0.7500,0.0,0.0,NUE_fallback,-23.0000,-5.0000,0.1403,2.2136,0.1156,0.5057,-0.4275,-4.2746,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1343,HO_APPROVED__RSRPpilot_T_wins,20.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-3,0.00,0,REAL_from_getTargetCellID
772,1777177432,13,8,3,COMPLETED,1,SINR,7.0000,25.0000,0.6000,1,4,28.00,7.00,28,-0.7500,0.0,0.0,NUE_fallback,-23.0000,-5.0000,0.1403,2.2136,0.1156,0.5057,-0.4275,-4.2746,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1343,HO_APPROVED__RSRPpilot_T_wins,20.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-3,16.00,1,REAL_from_getTargetCellID
773,1777177435,19,3,4,COMMAND_SENT,0,SINR,14.0000,20.0000,0.2000,4,1,7.00,28.00,28,0.7500,0.0,0.0,NUE_fallback,-16.0000,-10.0000,0.1758,2.8000,0.3618,0.1131,0.0727,0.7268,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.9026,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,3,0.00,0,REAL_from_getTargetCellID
774,1777177451,19,3,4,COMPLETED,1,SINR,14.0000,20.0000,0.2000,4,1,7.00,28.00,28,0.7500,0.0,0.0,NUE_fallback,-16.0000,-10.0000,0.1758,2.8000,0.3618,0.1131,0.0727,0.7268,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.9026,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,25.0,LOAD_REDUCED__good_LB,3,17.00,1,REAL_from_getTargetCellID
775,1777177451,14,8,7,COMMAND_SENT,0,SINR,7.0000,10.0000,0.1000,1,1,28.00,28.00,28,0.0000,0.0,0.0,NUE_fallback,-23.0000,-20.0000,0.1403,0.2800,0.3183,0.3536,0.0555,0.5549,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.6952,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,5.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
776,1777177451,14,8,7,COMPLETED,1,SINR,7.0000,10.0000,0.1000,1,1,28.00,28.00,28,0.0000,0.0,0.0,NUE_fallback,-23.0000,-20.0000,0.1403,0.2800,0.3183,0.3536,0.0555,0.5549,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.6952,HO_BLOCKED__serving_still_preferred,5.0,NCL_PASSED__load_below_50pct,5.0,EQUAL_LOAD__neutral,0,0.00,1,REAL_from_getTargetCellID
777,1777177453,8,2,4,COMMAND_SENT,0,SINR,24.0000,9.0000,-0.5000,7,1,4.00,28.00,28,0.8571,0.0,0.0,NUE_fallback,-6.0000,-21.0000,1.0048,0.2224,0.4236,0.0403,-0.6586,-6.5856,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.5808,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,6,0.00,0,REAL_from_getTargetCellID
778,1777177465,8,2,4,COMPLETED,1,SINR,24.0000,9.0000,-0.5000,7,1,4.00,28.00,28,0.8571,0.0,0.0,NUE_fallback,-6.0000,-21.0000,1.0048,0.2224,0.4236,0.0403,-0.6586,-6.5856,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.5808,HO_APPROVED__RSRPpilot_T_wins,5.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,6,12.00,1,REAL_from_getTargetCellID
779,1777177467,5,3,2,COMMAND_SENT,0,SINR,13.0000,16.0000,0.1000,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-17.0000,-14.0000,0.1397,0.1858,0.2334,0.2809,-0.4241,-4.2408,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1011,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,0.00,0,REAL_from_getTargetCellID
780,1777177482,5,3,2,COMPLETED,1,SINR,13.0000,16.0000,0.1000,4,6,7.00,4.67,28,-0.0833,0.0,0.0,NUE_fallback,-17.0000,-14.0000,0.1397,0.1858,0.2334,0.2809,-0.4241,-4.2408,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1011,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-2,15.00,1,REAL_from_getTargetCellID
781,1777177483,13,3,2,COMMAND_SENT,0,SINR,13.0000,17.0000,0.1333,3,7,9.33,4.00,28,-0.1905,0.0,0.0,NUE_fallback,-17.0000,-13.0000,0.1862,0.2005,0.2574,0.3535,-0.1538,-1.5378,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.3516,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,15.0,LOAD_INCREASED__SINR_driven,-4,0.00,0,REAL_from_getTargetCellID
782,1777177495,13,3,2,COMPLETED,1,SINR,13.0000,17.0000,0.1333,3,7,9.33,4.00,28,-0.1905,0.0,0.0,NUE_fallback,-17.0000,-13.0000,0.1862,0.2005,0.2574,0.3535,-0.1538,-1.5378,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.3516,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,15.0,LOAD_INCREASED__SINR_driven,-4,12.00,1,REAL_from_getTargetCellID
783,1777177499,4,2,6,COMMAND_SENT,0,SINR,22.0000,21.0000,-0.0333,8,2,3.50,14.00,28,0.3750,0.0,0.0,NUE_fallback,-8.0000,-9.0000,0.5547,1.7625,0.2875,0.1739,-0.4484,-4.4839,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9292,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,6,0.00,0,REAL_from_getTargetCellID
784,1777177509,4,2,6,COMPLETED,1,SINR,22.0000,21.0000,-0.0333,8,2,3.50,14.00,28,0.3750,0.0,0.0,NUE_fallback,-8.0000,-9.0000,0.5547,1.7625,0.2875,0.1739,-0.4484,-4.4839,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9292,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,6,10.00,1,REAL_from_getTargetCellID
785,1777177511,8,4,2,COMMAND_SENT,0,SINR,8.0000,24.0000,0.5333,2,7,14.00,4.00,28,-0.3571,0.0,0.0,NUE_fallback,-22.0000,-6.0000,0.0883,1.0048,0.1254,0.3647,-0.5213,-5.2128,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.1245,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-5,0.00,0,REAL_from_getTargetCellID
786,1777177523,8,4,2,COMPLETED,1,SINR,8.0000,24.0000,0.5333,2,7,14.00,4.00,28,-0.3571,0.0,0.0,NUE_fallback,-22.0000,-6.0000,0.0883,1.0048,0.1254,0.3647,-0.5213,-5.2128,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.1245,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,10.0,LOAD_INCREASED__SINR_driven,-5,12.00,1,REAL_from_getTargetCellID
787,1777177525,13,2,3,COMMAND_SENT,0,SINR,17.0000,13.0000,-0.1333,8,2,3.50,14.00,28,0.3750,0.0,0.0,NUE_fallback,-13.0000,-17.0000,0.1754,0.2793,0.3693,0.2037,-0.1054,-1.0538,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.8784,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,6,0.00,0,REAL_from_getTargetCellID
788,1777177537,13,2,3,COMPLETED,1,SINR,17.0000,13.0000,-0.1333,8,2,3.50,14.00,28,0.3750,0.0,0.0,NUE_fallback,-13.0000,-17.0000,0.1754,0.2793,0.3693,0.2037,-0.1054,-1.0538,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.8784,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,6,12.00,1,REAL_from_getTargetCellID
789,1777177539,5,2,3,COMMAND_SENT,0,SINR,16.0000,13.0000,-0.1000,7,3,4.00,9.33,28,0.1905,0.0,0.0,NUE_fallback,-14.0000,-17.0000,0.1592,0.1862,0.2908,0.2140,-0.4206,-4.2060,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0467,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,4,0.00,0,REAL_from_getTargetCellID
790,1777177551,5,2,3,COMPLETED,1,SINR,16.0000,13.0000,-0.1000,7,3,4.00,9.33,28,0.1905,0.0,0.0,NUE_fallback,-14.0000,-17.0000,0.1592,0.1862,0.2908,0.2140,-0.4206,-4.2060,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0467,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,35.0,LOAD_REDUCED__good_LB,4,12.00,1,REAL_from_getTargetCellID
791,1777177553,19,4,3,COMMAND_SENT,0,SINR,10.0000,13.0000,0.1000,1,4,28.00,7.00,28,-0.7500,0.0,0.0,NUE_fallback,-20.0000,-17.0000,0.2800,0.1397,0.2362,0.4592,-0.3698,-3.6981,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.4181,HO_APPROVED__RSRPpilot_T_wins,20.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-3,0.00,0,REAL_from_getTargetCellID
792,1777177567,19,4,3,COMPLETED,1,SINR,10.0000,13.0000,0.1000,1,4,28.00,7.00,28,-0.7500,0.0,0.0,NUE_fallback,-20.0000,-17.0000,0.2800,0.1397,0.2362,0.4592,-0.3698,-3.6981,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.4181,HO_APPROVED__RSRPpilot_T_wins,20.0,NCL_PASSED__load_below_50pct,5.0,LOAD_INCREASED__SINR_driven,-3,14.00,1,REAL_from_getTargetCellID
793,1777177569,13,3,2,COMMAND_SENT,0,SINR,13.0000,29.0000,0.5333,5,6,5.60,4.67,28,-0.0333,0.0,0.0,NUE_fallback,-17.0000,-1.0000,0.1117,3.7069,0.1661,0.3677,-0.0684,-0.6839,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.5722,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,25.0,LOAD_INCREASED__SINR_driven,-1,0.00,0,REAL_from_getTargetCellID
794,1777177581,13,3,2,COMPLETED,1,SINR,13.0000,29.0000,0.5333,5,6,5.60,4.67,28,-0.0333,0.0,0.0,NUE_fallback,-17.0000,-1.0000,0.1117,3.7069,0.1661,0.3677,-0.0684,-0.6839,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.5722,HO_APPROVED__RSRPpilot_T_wins,30.0,NCL_PASSED__load_below_50pct,25.0,LOAD_INCREASED__SINR_driven,-1,12.00,1,REAL_from_getTargetCellID
795,1777177583,5,3,2,COMMAND_SENT,0,SINR,13.0000,16.0000,0.1000,4,7,7.00,4.00,28,-0.1071,0.0,0.0,NUE_fallback,-17.0000,-14.0000,0.1397,0.1592,0.2320,0.2853,-0.4288,-4.2878,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1482,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-3,0.00,0,REAL_from_getTargetCellID
796,1777177595,5,3,2,COMPLETED,1,SINR,13.0000,16.0000,0.1000,4,7,7.00,4.00,28,-0.1071,0.0,0.0,NUE_fallback,-17.0000,-14.0000,0.1397,0.1592,0.2320,0.2853,-0.4288,-4.2878,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1482,HO_APPROVED__RSRPpilot_T_wins,35.0,NCL_PASSED__load_below_50pct,20.0,LOAD_INCREASED__SINR_driven,-3,12.00,1,REAL_from_getTargetCellID
797,1777177599,8,2,4,COMMAND_SENT,0,SINR,24.0000,20.0000,-0.1333,8,1,3.50,28.00,28,0.8750,0.0,0.0,NUE_fallback,-6.0000,-10.0000,0.8792,2.8000,0.3591,0.0396,-0.5532,-5.5318,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.6527,HO_APPROVED__RSRPpilot_T_wins,0.0,NCL_PASSED__load_below_50pct,40.0,LOAD_REDUCED__good_LB,7,0.00,0,REAL_from_getTargetCellID
