time_sec,ue_id,from_cell,to_cell,event,executed_ok
105.157,11,7,3,SUCCESS,1
105.262,4,7,6,START,0
105.264,4,7,6,SUCCESS,1
106.061,16,6,5,START,0
106.063,16,6,5,SUCCESS,1
106.212,10,5,3,START,0
106.214,10,5,3,SUCCESS,1
106.564,15,2,7,START,0
106.566,15,2,7,SUCCESS,1
106.762,8,5,2,START,0
106.763,8,5,2,SUCCESS,1
106.813,13,7,6,START,0
106.815,13,7,6,SUCCESS,1
107.555,17,2,7,START,0
107.557,17,2,7,SUCCESS,1
107.661,17,7,6,START,0
107.663,17,7,6,SUCCESS,1
108.067,19,8,7,START,0
108.069,19,8,7,SUCCESS,1
108.513,12,3,2,START,0
108.515,12,3,2,SUCCESS,1
109.214,6,2,7,START,0
109.216,6,2,7,SUCCESS,1
109.952,5,8,3,START,0
109.954,5,8,3,SUCCESS,1
110.204,11,3,7,START,0
110.206,11,3,7,SUCCESS,1
110.216,7,5,4,START,0
110.218,7,5,4,SUCCESS,1
110.303,4,6,5,START,0
110.305,4,6,5,SUCCESS,1
110.362,11,7,2,START,0
110.364,11,7,2,SUCCESS,1
